Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal,LoanValuetoAppraised,loanToPurchPrice
35,148000,80,762,N,2420,4644,80000,77200,0.521102,Active,non-default,MO,43988,1,1.85,1.917098446
36,96400,95,678,N,1643,6200,169500,160100,0.265,Default,default,TX,41275,0,0.568731563,0.602123673
29,309800,95,798,N,1224,3702,209000,208206,0.330632,Default,default,MD,56763,1,1.482296651,1.487949435
33,123675,97,696,N,889,3800,105000,105000,0.233947,Default,default,NC,39000,1,1.177857143,1.177857143
28,87290,102,625,N,1605,3030,140000,139901,0.529703,Default,default,IL,45787,0,0.6235,0.623941216
23,144000,80,698,N,0,4300,80000,80000,0,Default,default,TX,41275,1,1.8,1.8
40,203000,100,690,N,550,1906,51000,49900,0.288562,Active,non-default,MO,43988,1,3.980392157,4.068136273
34,213400,97,660,N,852,2750,98500,94000,0.309818,Pay-off,non-default,NJ,56772,1,2.166497462,2.270212766
51,84550,95,571,Y,1051,5873,162000,161900,0.178955,Default,default,TX,41275,0,0.52191358,0.522235948
41,88000,80,685,N,2172,6462,250000,250000,0.336119,Default,default,NJ,56772,0,0.352,0.352
37,120000,98,541,N,1815,4030,206000,205670,0.450372,Active,non-default,GA,43217,0,0.582524272,0.583458939
38,54000,90,710,N,1180,4966,187524,54000,0.237616,Default,default,WI,47220,0,0.287963141,1
25,119500,100,556,Y,2331,4550,146000,145521,0.512308,Active,non-default,TX,41275,0,0.818493151,0.82118732
60,190000,95,756,N,992,2249,139000,138510,0.441085,Active,non-default,AZ,42590,1,1.366906475,1.371742112
37,152800,80,628,Y,1089,2917,37000,36000,0.373329,Active,non-default,IN,43003,1,4.12972973,4.244444444
46,186550,80,720,N,964,2792,119000,119000,0.345272,Default,default,NC,39000,1,1.567647059,1.567647059
26,242150,95,721,Y,505,2042,46000,46000,0.247307,Pay-off,non-default,IL,45787,1,5.264130435,5.264130435
49,93050,100,692,N,1013,7100,120000,111000,0.142676,Default,default,WI,47220,0,0.775416667,0.838288288
38,54000,90,710,N,1180,4966,187524,54000,0.237616,Default,default,WI,47220,0,0.287963141,1
22,53350,97,649,N,0,7649,133400,132000,0,Active,non-default,NC,39000,0,0.399925037,0.404166667
43,153000,86,666,Y,1440,2618,132000,131500,0.550038,Pay-off,non-default,GA,43217,1,1.159090909,1.163498099
37,368000,80,776,N,0,5025,150000,150000,0,Active,non-default,FL,40171,1,2.453333333,2.453333333
40,166350,97,689,N,0,3900,122500,122500,0,Default,default,AZ,42590,1,1.357959184,1.357959184
37,223000,100,689,N,940,5025,82500,80000,0.187076,Default,default,FL,40171,1,2.703030303,2.7875
38,129571,90,556,N,1076,1981,111000,111000,0.54316,Active,non-default,GA,43217,1,1.167306306,1.167306306
37,242550,90,518,Y,1190,2487,120000,118000,0.478488,Default,default,GA,43217,1,2.02125,2.055508475
38,249674,95,794,N,2418,4000,422000,422000,0.6045,Pay-off,non-default,NJ,56772,0,0.59164455,0.59164455
37,63700,90,705,N,1696,6524,259000,259000,0.259963,Pay-off,non-default,CA,49894,0,0.245945946,0.245945946
34,177600,80,637,N,2392,5248,119000,118900,0.455793,Active,non-default,FL,40171,1,1.492436975,1.493692178
35,85000,100,689,N,1018,2643,112000,111485,0.385168,Active,non-default,AZ,42590,0,0.758928571,0.762434408
37,142100,80,650,N,2456,9109,184000,182225,0.269623,Active,non-default,NC,39000,0,0.772282609,0.779805186
51,154950,100,617,Y,1593,3416,121000,120800,0.466335,Default,default,FL,40171,1,1.280578512,1.282698675
27,139250,98,692,N,1864,5618,151500,151192,0.331791,Default,default,GA,43217,0,0.919141914,0.921014339
32,289750,95,556,Y,746,1430,90000,82500,0.521678,Active,non-default,FL,40171,1,3.219444444,3.512121212
37,72450,85,649,Y,2976,3558,166500,166104,0.836425,Active,non-default,FL,40171,0,0.435135135,0.436172518
33,80550,90,656,N,1315,4402,96000,96000,0.298728,Default,default,IN,43003,0,0.8390625,0.8390625
37,181250,100,677,N,1012,5073,115000,115000,0.199487,Default,default,MO,43988,1,1.576086957,1.576086957
26,180000,100,590,Y,1001,4968,135000,135000,0.20149,Default,default,GA,43217,1,1.333333333,1.333333333
36,130800,100,750,N,1087,3813,85000,85000,0.285077,Default,default,MS,33659,1,1.538823529,1.538823529
37,177900,100,545,Y,851,2080,91000,88500,0.409135,Default,default,WI,47220,1,1.954945055,2.010169492
37,130837,95,751,N,1202,4100,141500,130837,0.293171,Default,default,AZ,42590,0,0.92464311,1
25,103896,90,652,Y,1551,2597,135000,133900,0.597228,Default,default,FL,40171,0,0.7696,0.77592233
49,55999,79,668,N,2365,6083,224000,215160,0.388788,Default,default,TX,41275,0,0.249995536,0.260266778
30,107920,80,688,N,738,4800,72000,69000,0.15375,Default,default,TX,41275,1,1.498888889,1.564057971
34,185150,100,588,Y,1795,5000,102000,102000,0.359,Default,default,TX,41275,1,1.815196078,1.815196078
37,132500,100,548,Y,1408,3471,125000,124900,0.405647,Default,default,GA,43217,1,1.06,1.060848679
48,105900,80,639,N,3097,7200,325000,325000,0.430139,Active,non-default,CO,51022,0,0.325846154,0.325846154
37,232750,95,670,N,814,2950,120000,120000,0.275932,Default,default,PA,44286,1,1.939583333,1.939583333
29,86640,95,503,N,1603,4413,142000,137950,0.363245,Default,default,VA,53275,0,0.610140845,0.628053643
37,172781,100,602,N,1562,3239,156000,154182,0.482248,Active,non-default,GA,43217,1,1.107570513,1.120630164
27,60000,100,779,N,4562,17372,163000,163000,0.262606,Active,non-default,WA,48688,0,0.36809816,0.36809816
37,171000,90,801,N,820,2439,97000,97000,0.336203,Default,default,SD,40518,1,1.762886598,1.762886598
33,148500,90,631,N,5159,13214,340000,337000,0.390419,Default,default,AL,38111,0,0.436764706,0.440652819
36,314500,85,675,Y,2375,5025,290000,290000,0.472667,Default,default,IL,45787,1,1.084482759,1.084482759
38,275000,84,617,N,872,1625,73000,71900,0.536615,Default,default,TN,38550,1,3.767123288,3.824756606
22,175000,100,689,N,755,4000,90000,86900,0.18875,Default,default,TX,41275,1,1.944444444,2.013808976
37,75000,100,734,Y,1874,4345,155200,155128,0.4313,Pay-off,non-default,CA,49894,0,0.483247423,0.483471714
43,27000,100,690,N,1783,6623,158000,157500,0.269213,Pay-off,non-default,MI,44476,0,0.170886076,0.171428571
28,260000,80,695,N,851,5025,125000,125000,0.169364,Pay-off,non-default,OR,42617,1,2.08,2.08
25,273000,75,623,N,1339,2667,75000,64660,0.502062,Pay-off,non-default,NY,44228,1,3.64,4.222084751
42,224401,90,624,N,1348,5025,150000,150000,0.268276,Default,default,MI,44476,1,1.496006667,1.496006667
25,154215,100,662,N,673,1848,60000,50000,0.364177,Active,non-default,OH,44160,1,2.57025,3.0843
37,106000,84,723,N,1918,6102,163500,152000,0.314323,Active,non-default,MI,44476,0,0.648318043,0.697368421
33,123400,95,736,N,1584,5000,179900,179900,0.3168,Default,default,NC,39000,0,0.685936631,0.685936631
23,310700,98,670,N,2545,5025,390000,390000,0.5065,Default,default,NY,44228,0,0.796666667,0.796666667
33,121500,98,721,N,1943,7930,238000,235000,0.245019,Active,non-default,GA,43217,0,0.510504202,0.517021277
45,88900,100,578,N,1654,3293,180400,180400,0.502278,Default,default,VA,53275,0,0.492793792,0.492793792
39,135065,100,605,Y,598,4189,95000,95000,0.142755,Default,default,TX,41275,1,1.421736842,1.421736842
37,119000,100,652,Y,1483,2291,126000,125500,0.647316,Pay-off,non-default,FL,40171,0,0.944444444,0.948207171
40,134700,97,709,N,860,6500,135000,135000,0.132308,Active,non-default,FL,40171,0,0.997777778,0.997777778
37,112100,95,526,Y,1629,2590,133000,129900,0.628958,Default,default,NC,39000,0,0.842857143,0.862971517
38,162150,97,661,N,2874,7675,286000,283552,0.374463,Default,default,GA,43217,0,0.566958042,0.571852782
37,216800,80,772,N,805,1560,76000,74900,0.516026,Active,non-default,FL,40171,1,2.852631579,2.894526035
37,104000,100,663,N,965,4200,180427,104000,0.229762,Default,default,PA,44286,0,0.576410404,1
32,80750,95,600,Y,1489,3074,137000,137000,0.484385,Active,non-default,MD,56763,0,0.589416058,0.589416058
36,142000,100,555,Y,1957,4941,170000,169000,0.396074,Pay-off,non-default,MD,56763,0,0.835294118,0.840236686
46,186000,100,704,N,1086,4200,135000,135000,0.258571,Default,default,IN,43003,1,1.377777778,1.377777778
32,195300,100,788,Y,1068,3685,147000,145000,0.289824,Pay-off,non-default,VA,53275,1,1.328571429,1.346896552
31,117000,90,653,Y,906,1709,93000,93000,0.530135,Active,non-default,FL,40171,1,1.258064516,1.258064516
44,242000,100,527,Y,1555,2938,155000,150000,0.529272,Pay-off,non-default,CA,49894,1,1.561290323,1.613333333
32,180000,100,639,Y,1316,2470,105000,94860,0.532794,Default,default,OH,44160,1,1.714285714,1.897533207
38,224550,95,763,Y,732,2419,74000,74000,0.302604,Active,non-default,IL,45787,1,3.034459459,3.034459459
37,143360,80,804,Y,1395,3567,123000,122000,0.391085,Active,non-default,FL,40171,1,1.165528455,1.175081967
30,172660,97,640,N,1835,3614,154000,154000,0.507748,Default,default,IL,45787,1,1.121168831,1.121168831
29,61900,100,724,N,2913,5937,145000,145000,0.490652,Default,default,WA,48688,0,0.426896552,0.426896552
37,288600,97,739,Y,1372,3069,125000,125000,0.447051,Pay-off,non-default,AZ,42590,1,2.3088,2.3088
47,197823,102,656,N,0,5025,330000,330000,0,Pay-off,non-default,NY,44228,0,0.599463636,0.599463636
33,123400,95,736,N,1584,5000,179900,179900,0.3168,Default,default,NC,39000,0,0.685936631,0.685936631
32,253000,99,662,Y,870,3517,118000,118000,0.24737,Default,default,NC,39000,1,2.144067797,2.144067797
37,314972,100,570,N,1395,5025,180000,174500,0.277629,Default,default,GA,43217,1,1.749844444,1.804997135
40,166350,97,689,N,0,3900,122500,122500,0,Default,default,AZ,42590,1,1.357959184,1.357959184
30,109000,100,772,N,5663,8295,345000,345000,0.6827,Pay-off,non-default,WA,48688,0,0.315942029,0.315942029
30,54900,90,699,Y,647,1168,79000,77990,0.553938,Active,non-default,NV,46984,0,0.694936709,0.703936402
41,249900,100,668,Y,832,3433,77000,77000,0.242354,Default,default,IL,45787,1,3.245454545,3.245454545
36,314500,85,675,Y,2375,5025,290000,290000,0.472667,Default,default,IL,45787,1,1.084482759,1.084482759
41,163850,95,755,Y,1465,2995,90000,87596,0.489149,Default,default,MI,44476,1,1.820555556,1.870519202
56,182260,99,704,N,1225,2165,163000,160500,0.56582,Default,default,GA,43217,1,1.118159509,1.135576324
37,167200,95,752,N,1541,3297,72000,72000,0.467395,Pay-off,non-default,MI,44476,1,2.322222222,2.322222222
29,312550,95,616,N,1287,4062,190000,177000,0.316839,Default,default,MD,56763,1,1.645,1.765819209
23,91248,102,626,Y,1887,3500,137000,134900,0.539143,Default,default,FL,40171,0,0.666043796,0.676412157
30,172660,97,640,N,1835,3614,154000,154000,0.507748,Default,default,IL,45787,1,1.121168831,1.121168831
36,130800,100,750,N,1087,3813,85000,85000,0.285077,Default,default,MS,33659,1,1.538823529,1.538823529
42,236900,99,738,Y,1130,4794,140000,136000,0.235711,Default,default,GA,43217,1,1.692142857,1.741911765
34,174600,97,587,Y,816,2492,0,130000,0.327448,Active,non-default,GA,43217,1,#DIV/0!,1.343076923
39,135065,100,605,Y,598,4189,95000,95000,0.142755,Default,default,TX,41275,1,1.421736842,1.421736842
38,109400,100,657,N,2210,4641,153000,153000,0.47619,Active,non-default,CO,51022,0,0.71503268,0.71503268
42,149800,100,733,N,1709,4583,145000,145000,0.3729,Pay-off,non-default,IL,45787,1,1.033103448,1.033103448
29,126000,100,676,N,1417,4600,179000,179000,0.308043,Active,non-default,TN,38550,0,0.703910615,0.703910615
37,275000,100,631,N,0,5025,197000,185000,0,Pay-off,non-default,AZ,42590,1,1.395939086,1.486486486
36,168245,95,694,N,1333,2600,64300,63400,0.512692,Pay-off,non-default,FL,40171,1,2.616562986,2.653706625
28,178700,100,704,Y,1383,3800,200000,199000,0.363947,Pay-off,non-default,MD,56763,0,0.8935,0.89798995
48,160650,90,568,Y,1054,2593,141000,138000,0.406479,Pay-off,non-default,MO,43988,1,1.139361702,1.164130435
34,177900,100,606,Y,1693,4006,160000,156418,0.422616,Active,non-default,FL,40171,1,1.111875,1.137337135
37,322700,84,599,Y,571,1416,61000,50000,0.403249,Pay-off,non-default,NC,39000,1,5.290163934,6.454
36,183150,95,665,Y,1905,5426,135000,132000,0.351087,Pay-off,non-default,NC,39000,1,1.356666667,1.3875
33,352000,80,610,Y,784,1892,99000,98390,0.414376,Default,default,GA,43217,1,3.555555556,3.57759935
30,171800,95,753,N,885,2875,91000,89900,0.307826,Active,non-default,AZ,42590,1,1.887912088,1.911012236
64,193000,58,674,Y,740,2304,89000,85000,0.321181,Active,non-default,CO,51022,1,2.168539326,2.270588235
33,273600,99,644,N,860,5025,113000,110000,0.171155,Default,default,GA,43217,1,2.421238938,2.487272727
25,47500,100,671,Y,0,7500,164000,161000,0,Default,default,NC,39000,0,0.289634146,0.295031056
38,147900,100,676,N,696,5400,93000,93000,0.128889,Default,default,WA,48688,1,1.590322581,1.590322581
29,85500,95,525,Y,1545,4117,185000,181900,0.375273,Default,default,GA,43217,0,0.462162162,0.470038483
37,128250,95,748,N,1572,9800,300000,287500,0.160408,Active,non-default,GA,43217,0,0.4275,0.446086957
47,48000,100,508,Y,2015,4666,145000,145000,0.431847,Default,default,FL,40171,0,0.331034483,0.331034483
37,152000,95,620,Y,1639,3467,119000,110550,0.472743,Default,default,NC,39000,1,1.277310924,1.374943464
25,51775,93,704,N,2751,7762,295000,295000,0.354419,Default,default,NJ,56772,0,0.175508475,0.175508475
29,93000,100,605,N,2253,7569,175000,169000,0.297662,Active,non-default,FL,40171,0,0.531428571,0.550295858
47,34900,97,754,N,2861,8103,305000,303098,0.353079,Pay-off,non-default,IL,45787,0,0.11442623,0.115144277
46,169800,90,757,N,1965,5450,83000,73000,0.36055,Pay-off,non-default,NY,44228,1,2.045783133,2.326027397
36,167475,102,752,N,808,3167,124000,123000,0.255131,Active,non-default,OH,44160,1,1.350604839,1.361585366
37,75000,80,702,N,578,2562,67000,60000,0.225605,Pay-off,non-default,WI,47220,1,1.119402985,1.25
43,234300,90,694,N,694,3120,93000,92900,0.222436,Default,default,FL,40171,1,2.519354839,2.522066738
37,167800,90,666,N,2346,9400,343000,167800,0.249574,Default,default,CO,51022,0,0.489212828,1
42,168150,95,660,N,1080,3809,140000,140000,0.283539,Default,default,MI,44476,1,1.201071429,1.201071429
27,165000,100,588,N,1278,3627,125000,122500,0.352357,Pay-off,non-default,TN,38550,1,1.32,1.346938776
38,289275,102,660,Y,377,2168,42000,42000,0.173893,Default,default,MD,56763,1,6.8875,6.8875
41,220000,53,684,N,2910,11900,337500,337000,0.244538,Default,default,TX,41275,0,0.651851852,0.652818991
30,172370,95,661,N,2508,5800,290000,290000,0.432414,Default,default,NY,44228,0,0.59437931,0.59437931
49,85500,90,666,N,2308,5025,58000,57700,0.459332,Default,default,WA,48688,1,1.474137931,1.481802426
33,80550,90,656,N,1315,4402,96000,96000,0.298728,Default,default,IN,43003,0,0.8390625,0.8390625
41,190000,90,663,N,1893,5025,250000,250000,0.37674,Default,default,MD,56763,0,0.76,0.76
67,105450,95,524,Y,1311,3120,149000,144000,0.420192,Active,non-default,TN,38550,0,0.707718121,0.732291667
37,99200,80,661,N,1446,3481,147000,144000,0.415398,Pay-off,non-default,SC,39326,0,0.674829932,0.688888889
44,118208,100,675,N,1393,5600,162000,149900,0.24875,Default,default,MI,44476,0,0.729679012,0.788579053
37,133900,100,727,N,2530,3119,136000,135000,0.811157,Pay-off,non-default,MO,43988,0,0.984558824,0.991851852
30,125100,97,672,N,1424,3939,170000,125100,0.361513,Default,default,CO,51022,0,0.735882353,1
45,124900,100,737,N,1597,4250,174500,174500,0.375765,Active,non-default,CT,55970,0,0.715759312,0.715759312
40,283400,90,534,Y,1084,2687,137000,133590,0.403424,Default,default,GA,43217,1,2.068613139,2.121416274
53,126875,102,686,N,1349,3705,88000,87000,0.364103,Pay-off,non-default,WI,47220,1,1.441761364,1.458333333
37,180500,95,609,N,2117,5228,202000,199969,0.404935,Default,default,IN,43003,0,0.893564356,0.902639909
50,162000,100,579,N,1592,6156,187000,165980,0.258609,Default,default,GA,43217,0,0.86631016,0.976021207
37,75000,100,641,N,1412,3167,228000,219500,0.445848,Active,non-default,GA,43217,0,0.328947368,0.341685649
37,72500,100,715,N,1326,4341,145000,145000,0.30546,Active,non-default,OR,42617,0,0.5,0.5
25,109600,80,614,N,3424,6042,203000,202120,0.5667,Active,non-default,FL,40171,0,0.539901478,0.542252127
24,184600,98,663,N,3652,24889,265000,259000,0.146731,Pay-off,non-default,AZ,42590,0,0.696603774,0.712741313
26,76950,90,720,N,1830,7027,209000,209000,0.260424,Default,default,NJ,56772,0,0.368181818,0.368181818
50,162000,100,579,N,1592,6156,187000,165980,0.258609,Default,default,GA,43217,0,0.86631016,0.976021207
40,304398,102,644,N,794,2045,99400,99400,0.388264,Active,non-default,GA,43217,1,3.062354125,3.062354125
55,204250,95,698,Y,1851,2792,137000,137000,0.662966,Pay-off,non-default,IN,43003,1,1.490875912,1.490875912
31,98455,102,749,N,794,3000,108000,108000,0.264667,Default,default,OH,44160,0,0.91162037,0.91162037
41,134000,98,588,N,1976,5818,159000,159000,0.339636,Active,non-default,GA,43217,0,0.842767296,0.842767296
27,84150,90,622,Y,1821,3500,85000,78000,0.520286,Pay-off,non-default,CT,55970,0,0.99,1.078846154
30,401850,95,710,Y,788,2180,76000,76000,0.361468,Default,default,NE,44623,1,5.2875,5.2875
27,139250,98,692,N,1864,5618,151500,151192,0.331791,Default,default,GA,43217,0,0.919141914,0.921014339
33,295800,95,756,N,2620,5025,290000,290000,0.521426,Default,default,NY,44228,1,1.02,1.02
39,209000,95,628,Y,1233,2998,135000,133500,0.411274,Pay-off,non-default,NY,44228,1,1.548148148,1.565543071
36,180000,100,760,N,1490,2725,147000,145276,0.546789,Pay-off,non-default,GA,43217,1,1.224489796,1.239020898
51,171000,90,705,N,2789,5025,132000,131137,0.55506,Default,default,AZ,42590,1,1.295454545,1.303979807
35,99000,90,729,N,8078,12944,638888,638888,0.624073,Active,non-default,NY,44228,0,0.154956737,0.154956737
44,118208,100,675,N,1393,5600,162000,149900,0.24875,Default,default,MI,44476,0,0.729679012,0.788579053
45,88900,100,578,N,1654,3293,180400,180400,0.502278,Default,default,VA,53275,0,0.492793792,0.492793792
38,215180,102,604,Y,879,2137,115000,115000,0.411324,Pay-off,non-default,MD,56763,1,1.871130435,1.871130435
43,140400,90,692,N,1262,2938,97000,97000,0.429544,Pay-off,non-default,OH,44160,1,1.44742268,1.44742268
36,96400,95,678,N,1643,6200,169500,160100,0.265,Default,default,TX,41275,0,0.568731563,0.602123673
34,138000,100,563,N,899,4824,88000,86500,0.18636,Default,default,IL,45787,1,1.568181818,1.595375723
52,322700,100,580,Y,1261,3055,138000,137000,0.412766,Default,default,MI,44476,1,2.338405797,2.355474453
60,140000,100,613,N,1418,3738,186000,185000,0.379347,Pay-off,non-default,MD,56763,0,0.752688172,0.756756757
57,109535,95,761,N,1774,4500,167000,165000,0.394222,Pay-off,non-default,MD,56763,0,0.655898204,0.663848485
36,96400,95,678,N,1643,6200,169500,160100,0.265,Default,default,TX,41275,0,0.568731563,0.602123673
24,118750,95,548,Y,1938,4805,167000,167000,0.40333,Default,default,NC,39000,0,0.711077844,0.711077844
37,179000,100,583,Y,1410,2870,116500,97000,0.491289,Default,default,TX,41275,1,1.536480687,1.845360825
30,122319,80,626,N,2530,4000,220000,219466,0.6325,Active,non-default,GA,43217,0,0.555995455,0.557348291
32,83300,94,773,N,2378,7437,195000,194900,0.319753,Pay-off,non-default,WI,47220,0,0.427179487,0.427398666
